s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.8772398,0.008722274,4.0919123,0.0,298.15,298.15,-12.206607,-7.6329694,0.0014135242,1.8626451e-09,0.12644672,2.8133392e-05,0.12390137,0.12384033
0.84305817,0.008796788,4.0769944,4.7683716e-07,298.15,298.15,0.0,-13.724348,0.0025416017,1.648441e-07,1.1444092e-05,-4.7683716e-07,0.0,0.0
0.8455998,0.008796953,4.077006,0.0,298.15,298.15,-13.724348,-13.874245,0.0025692582,5.401671e-08,0.14055824,3.0994415e-05,0.14819336,0.1481018
0.755598,0.009888867,3.9985137,2.3841858e-06,298.15,298.15,0.0,-20.955807,0.0038806796,1.3504177e-07,9.775162e-06,-2.3841858e-06,0.0,0.0
0.7594787,0.009889002,3.9985235,0.0,298.15,298.15,-20.955807,-6.5421877,0.001211524,-1.8626451e-09,0.19903588,4.4822693e-05,0.29403687,0.29388428
0.7606902,0.009889,4.1975594,4.4822693e-05,298.44403,298.44388,-6.5421877,-3.3050795,0.0006120801,-8.381903e-09,-0.091881275,-3.6239624e-05,0.010986328,0.010986328
0.7613023,0.009888992,4.105678,8.583069e-06,298.45502,298.45486,-3.3050795,-12.37737,0.0022920966,-1.5832484e-08,-0.035713196,-7.1525574e-06,-0.021759033,-0.021728516
0.7635944,0.009888976,4.069965,1.4305115e-06,298.43326,298.43314,-12.37737,-13.871191,0.0025687218,9.313226e-10,0.090904236,4.7683716e-07,0.09915161,0.09918213
0.7661631,0.009888977,4.160869,1.9073486e-06,298.5324,298.53232,-13.871191,-15.995689,0.002962172,9.313226e-09,0.02485323,1.4305115e-06,0.12173462,0.12173462
0.7691253,0.009888986,4.1857224,3.33786e-06,298.65414,298.65405,-15.995689,-14.469582,0.0026795268,1.0244548e-08,0.028692722,2.861023e-06,0.15841675,0.15841675
0.6610386,0.010650622,3.9046698,2.1457672e-06,298.15,298.15,0.0,-13.350356,0.0024722815,-9.685755e-08,9.298325e-06,-2.1457672e-06,0.0,0.0
0.66351086,0.010650525,3.904679,0.0,298.15,298.15,-13.350356,-1.6079924,0.0002977848,8.381903e-09,0.13878226,3.33786e-05,0.13238525,0.13232422
0.66380864,0.010650533,4.0434613,3.33786e-05,298.28238,298.28232,-1.6079924,-6.8634467,0.0012710094,2.0489097e-08,-0.10162377,-3.2663345e-05,-0.012054443,-0.012054443
0.66507965,0.010650554,3.9418375,7.1525574e-07,298.27032,298.27026,-6.8634467,-8.607265,0.0015938878,9.313226e-10,0.058258772,4.053116e-06,0.029846191,0.029846191
0.66667354,0.010650555,4.0000963,4.7683716e-06,298.30017,298.3001,-8.607265,-9.626731,0.0017827749,-5.5879354e-09,0.023752213,-3.33786e-06,0.049987793,0.05001831
0.6684563,0.010650549,4.0238485,1.4305115e-06,298.35016,298.35013,-9.626731,-4.262876,0.0007894039,-9.313226e-10,0.017283916,2.3841858e-06,0.061187744,0.061187744
0.6692457,0.010650548,4.0411325,3.8146973e-06,298.41135,298.41132,-4.262876,-7.3668137,0.0013642311,-3.7252903e-09,-0.04861808,-1.66893e-06,-0.009124756,-0.009124756
0.67060995,0.010650544,3.9925144,2.1457672e-06,298.40222,298.4022,-7.3668137,0.0,0.0,2.7939677e-09,0.032689333,7.1525574e-07,0.024475098,0.024475098
0.67060995,0.010650547,4.0252037,2.861023e-06,298.4267,298.42667,0.0,-20.402122,0.0037781596,-1.8626451e-08,-0.08319974,-2.6226044e-06,-0.032287598,-0.032287598
0.6743881,0.010650529,3.942004,2.3841858e-07,298.3944,298.39438,-20.402122,-13.370397,0.002475977,-1.3038516e-08,0.18986487,6.4373016e-06,0.2658081,0.2657776
0.6768641,0.010650516,4.131869,6.67572e-06,298.66022,298.66016,-13.370397,-12.561109,0.0023261309,-1.0244548e-08,-0.029381275,4.7683716e-07,0.098724365,0.098724365
0.6791902,0.010650505,4.1024876,7.1525574e-06,298.75894,298.75888,-12.561109,-9.213942,0.0017063022,-4.656613e-09,0.0017061234,-9.536743e-07,0.075042725,0.075042725
0.6808965,0.010650501,4.1041937,6.198883e-06,298.83398,298.83392,-9.213942,-7.0790143,0.0013109446,-2.7939677e-09,-0.024314404,-1.4305115e-06,0.009185791,0.009185791
0.68220747,0.010650498,4.0798793,4.7683716e-06,298.84317,298.8431,-7.0790143,-15.401778,0.0028522015,-9.313226e-09,-0.020764828,-1.4305115e-06,-0.02420044,-0.02420044
