s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.63414896,0.008417188,4.1785383,1.1920929e-05,300.09824,300.09818,-24.655542,-11.194425,0.0020730495,-3.7252903e-09,0.025220394,1.4305115e-06,0.24676514,0.24673462
0.37417358,0.0061795977,3.6484752,7.1525574e-06,298.15,298.15,0.0,-1.5413257,0.00028541684,1.0244548e-08,7.390976e-06,-7.1525574e-06,0.0,0.0
0.374459,0.006179608,3.6484826,0.0,298.15,298.15,-1.5413257,-13.297718,0.002462536,1.3038516e-08,0.018535852,5.4836273e-06,0.0022277832,0.0021972656
0.37692153,0.006179621,3.6670184,5.4836273e-06,298.15222,298.1522,-13.297718,-17.129068,0.0031720698,1.8626451e-08,0.11613917,-4.7683716e-07,0.13323975,0.13323975
0.3800936,0.0061796396,3.7831576,5.00679e-06,298.28546,298.28543,-17.129068,-2.7779253,0.0005144179,9.313226e-10,0.044173717,2.1457672e-06,0.20336914,0.20336914
0.38060802,0.0061796405,3.8273313,7.1525574e-06,298.48883,298.4888,-2.7779253,-12.942544,0.0023967624,2.7939677e-09,-0.115617275,-5.00679e-06,-0.028656006,-0.028656006
0.38300478,0.0061796433,3.711714,2.1457672e-06,298.46017,298.46014,-12.942544,-13.410586,0.0024834573,1.0244548e-08,0.09510207,2.3841858e-07,0.106048584,0.106048584
0.38548824,0.0061796536,3.806816,2.3841858e-06,298.56622,298.5662,-13.410586,-12.5760355,0.0023289025,1.1175871e-08,0.013691187,2.6226044e-06,0.10772705,0.10772705
0.38781714,0.0061796647,3.8205073,5.00679e-06,298.67395,298.67392,-12.5760355,-14.850783,0.0027501285,1.2572855e-08,0.0016646385,7.1525574e-07,0.08331299,0.08331299
0.39056727,0.0061796773,3.822172,5.722046e-06,298.75726,298.75723,-14.850783,-15.93882,0.0029516518,1.3504177e-08,0.02439022,9.536743e-07,0.121154785,0.121154785
0.39351892,0.006179691,3.8465621,6.67572e-06,298.87842,298.8784,-15.93882,-22.61215,0.004187435,2.0489097e-08,0.01703906,4.7683716e-07,0.13467407,0.13464355
0.39770636,0.0061797113,3.8636012,7.1525574e-06,299.0131,299.01303,-22.61215,-11.119969,0.002059251,6.9849193e-09,0.058514833,2.6226044e-06,0.29083252,0.290802
0.3997656,0.0061797183,3.922116,9.775162e-06,299.30392,299.30383,-11.119969,-14.660371,0.0027148724,6.9849193e-09,-0.07280612,-3.0994415e-06,-0.0017700195,-0.0017700195
0.40248048,0.0061797253,3.84931,6.67572e-06,299.30215,299.30206,-14.660371,-6.970332,0.0012907982,9.313226e-10,0.027111292,-7.1525574e-07,0.065093994,0.06512451
0.40377128,0.006179726,3.8764212,5.9604645e-06,299.36725,299.3672,-6.970332,-16.515514,0.0030584335,5.5879354e-09,-0.065808535,-2.1457672e-06,-0.08151245,-0.08151245
0.4068297,0.006179732,3.8106127,3.8146973e-06,299.28574,299.28568,-16.515514,-25.206797,0.0046679378,2.0023435e-08,0.077964544,1.1920929e-06,0.0993042,0.0993042
0.41149765,0.006179752,3.8885772,5.00679e-06,299.38504,299.38498,-25.206797,-14.447846,0.0026755035,9.778887e-09,0.07468581,4.7683716e-06,0.32192993,0.3218994
0.41417316,0.0061797616,3.963263,9.775162e-06,299.70697,299.70688,-14.447846,-4.066483,0.0007530749,-2.3283064e-09,-0.059251785,-1.9073486e-06,0.022338867,0.022338867
0.41492623,0.0061797593,3.9040112,7.867813e-06,299.7293,299.72922,-4.066483,-16.864973,0.0031231344,-2.3283064e-09,-0.10252857,-5.2452087e-06,-0.15750122,-0.15750122
0.41804937,0.006179757,3.8014827,2.6226044e-06,299.5718,299.57172,-16.864973,-17.852188,0.0033059716,9.778887e-09,0.10751581,7.1525574e-07,0.07376099,0.07376099
0.42135534,0.0061797667,3.9089985,3.33786e-06,299.64557,299.64548,-17.852188,-13.379943,0.002477765,8.8475645e-09,0.018491745,3.0994415e-06,0.094177246,0.09420776
0.4238331,0.0061797756,3.9274902,6.4373016e-06,299.73975,299.7397,-13.379943,-4.9330425,0.0009135008,-9.313226e-10,-0.026305676,2.3841858e-07,-0.012329102,-0.012329102
0.4247466,0.0061797746,3.9011846,6.67572e-06,299.72742,299.72736,-4.9330425,-8.1214285,0.0015039742,0.0,-0.08154893,-3.5762787e-06,-0.14971924,-0.14971924
0.42625058,0.0061797746,3.8196356,3.0994415e-06,299.5777,299.57764,-8.1214285,-3.1720333,0.0005874336,-2.3283064e-09,0.023940086,0.0,-0.09515381,-0.09515381
0.426838,0.0061797723,3.8435757,3.0994415e-06,299.48254,299.48248,-3.1720333,0.0,0.0,-3.259629e-09,-0.056172132,-1.66893e-06,-0.14086914,-0.14083862
0.426838,0.006179769,3.7874036,1.4305115e-06,299.34167,299.34164,0.0,-15.83464,0.00293234,5.122274e-09,-0.046766758,-7.1525574e-07,-0.13909912,-0.13912964
0.42977035,0.006179774,3.7406368,7.1525574e-07,299.20258,299.2025,-15.83464,-5.3263583,0.0009863377,9.313226e-10,0.1498673,2.6226044e-06,0.07086182,0.070892334
0.4307567,0.006179775,3.8905041,3.33786e-06,299.27344,299.2734,-5.3263583,-17.739883,0.0032851696,1.1641532e-08,-0.08049202,-7.1525574e-07,-0.09829712,-0.09829712
0.43404186,0.0061797868,3.810012,2.6226044e-06,299.17514,299.1751,-17.739883,-2.2146869,0.00041013956,-3.259629e-09,0.107321024,3.33786e-06,0.12200928,0.12200928
0.434452,0.0061797835,3.9173331,5.9604645e-06,299.29715,299.29712,-2.2146869,-8.369265,0.0015498698,-3.7252903e-09,-0.13257408,-5.00679e-06,-0.12548828,-0.12548828
0.43600187,0.00617978,3.784759,9.536743e-07,299.17166,299.17163,-8.369265,0.0,0.0,-3.7252903e-09,0.058287382,4.7683716e-07,-0.049804688,-0.049804688
0.43600187,0.006179776,3.8430464,1.4305115e-06,299.12186,299.12183,0.0,0.0,0.0,-3.7252903e-09,-0.09384489,-1.1920929e-06,-0.113464355,-0.113464355
0.43600187,0.0061797723,3.7492015,2.3841858e-07,299.0084,299.00836,0.0,-4.740548,0.0008778572,4.656613e-10,-0.008986473,0.0,-0.10018921,-0.10018921
0.43687972,0.006179773,3.740215,2.3841858e-07,298.9082,298.90817,-4.740548,0.0,0.0,-3.259629e-09,0.050064325,1.4305115e-06,-0.065704346,-0.065704346
0.43687972,0.0061797695,3.7902794,1.66893e-06,298.8425,298.84247,0.0,0.0,0.0,-2.7939677e-09,-0.055147886,-1.66893e-06,-0.080841064,-0.080841064
0.43687972,0.0061797667,3.7351315,0.0,298.76166,298.76163,0.0,-3.0777667,0.0005699694,4.656613e-10,-0.0051658154,0.0,-0.07141113,-0.071380615
0.4374497,0.006179767,3.7299657,0.0,298.69025,298.69025,-3.0777667,0.0,0.0,-3.259629e-09,0.033180475,1.66893e-06,-0.053527832,-0.05355835
0.4374497,0.006179764,3.7631462,1.66893e-06,298.63672,298.6367,0.0,-4.21998,0.0007814765,2.7939677e-09,-0.03620982,-1.66893e-06,-0.05682373,-0.05682373
0.43823117,0.0061797667,3.7269363,0.0,298.5799,298.57986,-4.21998,0.0,0.0,-2.3283064e-09,0.04662323,2.3841858e-06,-0.033355713,-0.033355713
0.43823117,0.0061797644,3.7735596,2.3841858e-06,298.54654,298.5465,0.0,-4.8118596,0.00089108944,1.8626451e-09,-0.047428608,-2.1457672e-06,-0.046295166,-0.04626465
